genre,length,title,release date,album name,artist name
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",179894,Dinero Fácil,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",210894,LVV En Su Piel,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",185361,De To,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",194068,Vacation,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",167028,Como Me Ven,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",208361,Billetes de 100,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",248814,96,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",177121,Rest in Peace,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",207761,Dame los Chavos (feat. Young Hollywood),2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",216361,Llorando,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",212210,Booty Call,2020-10-22,LVV the Real Rondon,Darell
"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",180349,Encendia,2021-06-03,Encendia,Darell
"['atl hip hop', 'atl trap', 'rap', 'trap']",209299,Voice of the Heroes,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",192920,2040,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",257428,Hats Off (feat. Travis Scott),2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",173207,Who I Want,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",195063,Still Hood,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",172400,Man of my Word,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",173419,Still Runnin (feat. Meek Mill),2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",187680,Medical,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",166911,How It Feels,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",181980,Lying,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",216547,Okay,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",218610,That's Facts,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",206253,Please,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",218417,Up The Side (feat. Young Thug),2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",195453,If You Want To,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",235014,Rich Off Pain (feat. Rod Wave),2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",186086,Make It Out,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",206165,Bruised Up,2021-06-04,The Voice of the Heroes,Lil Baby
"['atl hip hop', 'atl trap', 'rap', 'trap']",161636,Detox,2022-09-02,Detox,Lil Baby
"['melodic rap', 'trap']",182404,How I'm Feelin (with Shenseea),2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",178508,Mime,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",323319,Ball Is Life (feat. Jack Harlow),2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",121915,Blitz (feat. Tripstar),2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",142023,8,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",140552,Count Me In,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",179847,Oh No - Madden Version,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",96583,Down Ready Set,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",135628,Ambassel,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",114047,Number One,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",178029,Back In A Minute,2021-08-13,Madden NFL 22 Soundtrack,Swae Lee
"['melodic rap', 'trap']",184493,Catch Up (feat. Mike WiLL Made-It),2020-04-17,Catch Up (feat. Mike WiLL Made-It),Swae Lee
"['electropop', 'pop']",159607,26,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",164688,Stranger,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",187026,Kids Are Born Stars,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",179388,Molly In Mexico,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",183014,All 4 Nothing (I'm So In Love),2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",140316,Stay Together,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",156050,Summer Nights,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",147253,Time After Time,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",168722,Hey Ari,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",214824,Better Than This,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",166700,Bad Trip,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",147699,I (Don't) Have A Problem,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",218675,First Grade,2022-08-05,All 4 Nothing,Lauv
"['electropop', 'pop']",146375,Fake,2020-10-12,Fake,Lauv
"['north carolina hip hop', 'rap', 'trap']",126277,GO AGAIN - Intro,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",83364,DROP DAT DISS,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",126646,BOOGEYMAN,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",171123,SOCKS,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",103898,NO CONDOM,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",83524,SUMMA DAT,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",149117,STILL,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",123167,ACT THAT HARD,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",136921,KEEP IT CUTE,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",133220,ONE MAN ARMY,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",75627,CALL OF DUTY,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",199795,THAT'S WHY I CREEP,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",199270,BLANK (feat. Anthony Hamilton),2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",137143,DON'T LET EM LIE,2022-09-23,Baby On Baby 2,DaBaby
"['north carolina hip hop', 'rap', 'trap']",92392,DaBaby - Intro,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",179397,Trash Bag,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",186386,The Wave,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",164559,Light Show,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",135233,Squad Goals,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",248569,Wait Up,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",192052,Happy,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",219382,Comin' Over,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",195395,Old Friends,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",178213,Who Working Harder,2016-12-02,God's Work Resurrected,DaBaby
"['north carolina hip hop', 'rap', 'trap']",232222,Baby Jesus - Remix,2016-12-02,God's Work Resurrected,DaBaby
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",184311,Don't Leave Me Alone (feat. Anne-Marie),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",163866,Battle (feat. Faouzia),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",195000,Flames,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",207146,Blame It on Love (feat. Madison Beer),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",198946,Say My Name,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",195419,Goodbye (feat. Nicki Minaj & Willy William),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",194626,I'm That Bitch (feat. Saweetie),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",201560,Like I Do,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",194893,2U (feat. Justin Bieber),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",181733,She Knows How to Love Me (feat. Jess Glynne & Stefflon Don),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",149520,"Motto (feat. Lil Uzi Vert, G-Eazy & Mally Mall)",2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",186093,Drive (feat. Delilah Montagu),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",178080,Para que te quedes (feat. J. Balvin),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",172933,Let It Be Me (feat. Ava Max),2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",178720,Light Headed,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",227040,Reach For Me,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",212893,Grenade,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",189373,Inferno,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",216186,Overtone,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",205160,Back and Forth,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",206826,Pelican,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",221240,Think Think Think,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",232120,Orion,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",216573,What 2 Say,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",204386,Just a Little More Love (feat. Chris Willis) - Jack Back 2018 Remix,2018-09-14,7,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",191000,When Love Takes Over (feat. Kelly Rowland),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",188000,Gettin' Over You (feat. Fergie & LMFAO),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",195853,Sexy Bitch (feat. Akon),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",210093,Memories (feat. Kid Cudi),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",226320,On the Dancefloor (feat. will.i.am & apl.de.ap),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",201040,Who's That Chick? (feat. Rihanna),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",252760,It's the Way You Love Me (feat. Kelly Rowland),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",185293,Missing You (feat. Novel) - New Version,2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",238160,Choose (feat. Ne-Yo & Kelly Rowland),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",250440,How Soon Is Now - Dirty South,2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",234506,I Gotta Feeling - FMIF Remix; Edit,2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",241053,One Love (feat. Estelle),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",204506,I Wanna Go Crazy (feat. will.i.am),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",227066,Sound of Letting Go (feat. Chris Willis),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",197146,Toyfriend (feat. Wynter Gordon),2011-08-05,One More Love,David Guetta
"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",280786,If We Ever (feat. Makeba),2011-08-05,One More Love,David Guetta
"['reggaeton', 'reggaeton colombiano']",167773,DÉJALOS QUE MIREN,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",209160,EL MAKINON,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",217213,200 COPAS,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",219960,CONTIGO VOY A MUERTE,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",198973,DVD,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",203506,EL BARCO,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",263013,LOCATION,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",225173,GATO MALO,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",223666,ODISEA,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",178693,BICHOTA,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",200146,SOLA ES MEJOR,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",246760,ARRANCA PAL CARAJO,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",189840,"Ay, DiOs Mío!",2021-03-25,"Ay, DiOs Mío!",KAROL G
"['reggaeton', 'reggaeton colombiano']",197333,BEAUTIFUL BOY,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",201920,Tusa,2021-03-26,KG0516,KAROL G
"['reggaeton', 'reggaeton colombiano']",352093,LEYENDAS,2021-03-26,KG0516,KAROL G
"['modern rock', 'rock']",186813,Radioactive,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",193000,Tiptoe,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",237986,It's Time,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",175200,Demons,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",189840,On Top Of The World,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",241426,Amsterdam,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",232240,Hear Me,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",215533,Every Night,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",221053,Bleeding Out,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",206706,Underdog,2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",539506,Nothing Left To Say / Rocks - Medley,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",248800,Cha-Ching (Till We Grow Older),2012-09-04,Night Visions,Imagine Dragons
"['modern rock', 'rock']",235453,Working Man,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",177213,My Fault,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",198146,Round And Round,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",205133,The River,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",274013,America,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",241226,Selene,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['dance pop', 'pop', 'pop rap', 'post-teen pop']",195213,Fallen,2010-03-01,Jason Derulo (Deluxe Audio),Jason Derulo
"['modern rock', 'rock']",260640,Cover Up,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",197693,I Don't Mind,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",195251,Tokyo,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",249995,Love Of Mine - Night Visions Demo,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",202698,Bubble - Night Visions Demo,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",403693,Radioactive - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",293520,Hear Me - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",201453,On Top Of The World - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",218013,Round And Round - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",250493,Amsterdam - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",334853,Tiptoe - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",282760,Cha-Ching (Till We Grow Older) - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",223346,Rocks - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",196160,Demons - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",257600,Underdog - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",324453,It's Time - Live From Red Rocks / 2014,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",249880,It's Time - Live London Sessions / 2013,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",270080,Radioactive - Live London Sessions / 2013,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",187426,Demons - Live London Sessions / 2013,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",240666,Radioactive - Grouplove & Captain Cuts Remix,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",271373,It's Time - Passion Pit Remix,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
"['modern rock', 'rock']",176128,Demons - TELYKast Remix,2022-09-09,Night Visions (Expanded Edition / Super Deluxe),Imagine Dragons
